,dir_name,image_name,augmentation,soft_max
6762,/data3/test_meta_learning/Gen/MidJourneyV6,furufuru75_A_Dalmatian_walking_along_a_sandy_beach_with_the_oce_5857dd91-7f6e-4e69-92d7-5e3bb37cd782.png,QF40,[0.5587387  0.44126132]
6763,/data3/test_meta_learning/Gen/MidJourneyV6,squeezetoyalien_2_happy_Indonesian_kids_in_a_modern_bright_livi_b31e49e6-5a8d-457a-9454-d2e75f3bbb1e.png,QF40,[9.9987662e-01 1.2337528e-04]
6764,/data3/test_meta_learning/Gen/MidJourneyV6,furufuru75_An_overhead_view_of_a_large_pretzel_shaped_like_a_he_97a6f993-eb89-43d4-9001-a7a173f72264.png,QF40,[0.9943368  0.00566325]
6765,/data3/test_meta_learning/Gen/MidJourneyV6,drskincare2_Korean_male_and_female_skin_care_models_in_their_20_064f2986-c89a-4ecb-b659-5a2f2128b585.png,QF40,[1.0000000e+00 3.7028973e-09]
6766,/data3/test_meta_learning/Gen/MidJourneyV6,takaon0586_A_cheerful_warmly_lit_morning_beach_scene_capturing__0eaaff95-3579-4d5a-ab06-6d840948b7c8.png,QF40,[0.7749511 0.2250489]
6767,/data3/test_meta_learning/Gen/MidJourneyV6,takaon0586_Render_a_realistic_professional-quality_snapshot_of__8c1315ee-f5d5-4b88-9260-cc5f0ece64e7.png,QF40,[9.9997938e-01 2.0609954e-05]
6768,/data3/test_meta_learning/Gen/MidJourneyV6,mm_brand_wide_photo_of_an_arab_saudi_man_in_modern_apartment_ba_07e9f7aa-cba2-465f-8146-f515e9f614f5.png,QF40,[0.22882214 0.7711778 ]
6769,/data3/test_meta_learning/Gen/MidJourneyV6,drskincare2_Korean_female_skincare_model_in_her_20s_ac842ddf-b30f-4f5c-ac3b-41dc92af2239.png,QF40,[9.9999988e-01 1.5874633e-07]
6770,/data3/test_meta_learning/Gen/MidJourneyV6,gladkovdima_pagan_warrior_woman_viking_pict_aggressive_painted__e7ee3ccc-010e-49b2-8614-07d8ec7498ba.png,QF40,[0.16314597 0.83685404]
6771,/data3/test_meta_learning/Gen/MidJourneyV6,furufuru75_A_gourmet_panini_sandwich_with_prosciutto_brie_and_f_31eb2bd0-495a-4716-9318-164d5590d8e2.png,QF40,[0.8836455  0.11635453]
6772,/data3/test_meta_learning/Gen/MidJourneyV6,koclo.in_A_dynamic_sun-drenched_beach_scene_during_the_golden_m_ebf22610-212a-41c4-a259-fc4228db2344.png,QF40,[0.9984755  0.00152445]
6773,/data3/test_meta_learning/Gen/MidJourneyV6,takaon0586_A_highly_realistic_stock_photo_quality_snapshot_of_a_33255c7e-f03b-4acf-b2cb-d99036e95d5a.png,QF40,[0.99608564 0.0039143 ]
6774,/data3/test_meta_learning/Gen/MidJourneyV6,horosho2420_Lilies_45b71b1f-3522-4a08-a73f-f576c9df260d.png,QF40,[9.999211e-01 7.888676e-05]
6775,/data3/test_meta_learning/Gen/MidJourneyV6,and_i_tandp_new_car_in_the_city_modern_building_serious_busines_d1184d99-78b2-4d8a-a08a-1a2ab64106dd.png,QF40,[9.9998784e-01 1.2130788e-05]
6776,/data3/test_meta_learning/Gen/MidJourneyV6,team_jodi09_delicious_tteokbokki_on_white_plate_bright__dayligh_57a2dffa-021a-4adf-b6b9-ad4f92c3af28.png,QF40,[0.9811678  0.01883222]
6777,/data3/test_meta_learning/Gen/MidJourneyV6,dfolio_low_wide_angle_shot_of_stadium_at_evening_87d7d57f-0cb6-413e-a006-deb891e020d4.png,QF40,[0.99204856 0.00795147]
6778,/data3/test_meta_learning/Gen/MidJourneyV6,furufuru75_A_fluffy_dog_wrapped_in_a_towel_freshly_groomed_and__aec757bc-6f87-474b-a155-045d7eda9074.png,QF40,[0.01911438 0.98088557]
6779,/data3/test_meta_learning/Gen/MidJourneyV6,pera_das_a_storybaord_of_a_cow_in_the_field_wide_shot_4d6f38ec-926d-4701-bdab-abe787f82873.png,QF40,[9.9999845e-01 1.6036947e-06]
6780,/data3/test_meta_learning/Gen/MidJourneyV6,othergeomag_cappadocia_landscape_with_baloons_in_the_sky_meets__fb51816a-2ba4-4759-b12e-3fdedfb51601.png,QF40,[9.998061e-01 1.938912e-04]
6781,/data3/test_meta_learning/Gen/MidJourneyV6,adventurous_kiwi_37621_A_desk_leaning_against_the_window_with_s_9049f11d-2bd5-4db0-864e-340d18c33caa.png,QF40,[9.9999940e-01 6.2665424e-07]
6782,/data3/test_meta_learning/Gen/MidJourneyV6,petermccormack._soccer_field_with_skulls_and_bones_laying_aroun_bcc81be0-2a82-457e-a342-b1ddb7e81704.png,QF40,[9.9999666e-01 3.3245910e-06]
6783,/data3/test_meta_learning/Gen/MidJourneyV6,gladkovdima_Norwegian_priestess_very_beautiful_face_and_figure__7d2bf9cf-8a0f-4a22-a20f-3b582fbf30bb.png,QF40,[0.99829334 0.00170667]
6784,/data3/test_meta_learning/Gen/MidJourneyV6,thefacialsgaragepunk_30339_An_old_grainy_black_and_white_photog_51afcd85-aedf-4b0f-a96c-121ef0e4e50f.png,QF40,[0.81510764 0.1848923 ]
6785,/data3/test_meta_learning/Gen/MidJourneyV6,kahombrerap0423_20_years_old_chubby_filipino_man_holdaper_holdi_3b0729f0-aa3b-4fe3-bd22-756e6341c3a0.png,QF40,[0.81039584 0.18960415]
6786,/data3/test_meta_learning/Gen/MidJourneyV6,boredofnames_a_uber_rich_kitchen_counter_made_of_marble_in_the__c9ea4722-35fb-4f57-92a5-47d8209415ff.png,QF40,[9.9983382e-01 1.6618673e-04]
6787,/data3/test_meta_learning/Gen/MidJourneyV6,petermccormack._soccer_field_with_skulls_and_bones_laying_aroun_d1c92dae-98dd-4e5d-82c2-12a18a0c6d89.png,QF40,[9.9999857e-01 1.3792794e-06]
6788,/data3/test_meta_learning/Gen/MidJourneyV6,stakoviac_a_photo_of_a_sofa_with_lavender_cushions_in_a_modern__f33e905a-3722-4ffb-a59d-b67db0237432.png,QF40,[9.999070e-01 9.299524e-05]
6789,/data3/test_meta_learning/Gen/MidJourneyV6,tweedledee0555_urban_educated_Indian_woman_working_outdoors_und_7cb1f5d0-8055-49f6-9b31-0de3391e392f.png,QF40,[0.621564   0.37843603]
6790,/data3/test_meta_learning/Gen/MidJourneyV6,abbyccc__nstagram_woman_27_years_model_full_body_happy_at_the_s_6223df29-ad5f-4b48-858a-b558794a626b.png,QF40,[9.9999845e-01 1.5889052e-06]
6791,/data3/test_meta_learning/Gen/MidJourneyV6,jamey_victoriagal_happy_adorable_dog_rolling_around_on_a_lush_g_3bc5df31-121e-476a-81af-3b04320772b9.png,QF40,[9.9999976e-01 2.4608929e-07]
6792,/data3/test_meta_learning/Gen/MidJourneyV6,apexdesign5760_white_board_advertising_empty_white_area_with_wh_1a56183f-1963-4210-91b1-66548a0938cd.png,QF40,[1.000000e+00 3.794413e-09]
6793,/data3/test_meta_learning/Gen/MidJourneyV6,WhatsApp_Image_2024-06-13_at_12.00.35_PM.jpeg,QF40,[0.2966478 0.7033522]
6794,/data3/test_meta_learning/Gen/MidJourneyV6,horosho2420_In_1917_a_plain_looking_couple_are_hiding_underneat_80e00468-2c7f-46d0-bdc3-6d9011e220a8.png,QF40,[1.0000000e+00 3.0851638e-10]
6795,/data3/test_meta_learning/Gen/MidJourneyV6,takaon0586_Capture_a_peaceful_silhouetted_image_of_a_mother_and_f6aab50d-df00-4684-9e8c-1803ac1b444f.png,QF40,[1.0000000e+00 2.6664575e-08]
6796,/data3/test_meta_learning/Gen/MidJourneyV6,othergeomag_cappadocia_lanscape_meets_mediterranean_sea_0f711d41-43f8-4a0d-aeba-bd02f4295527.png,QF40,[9.9995184e-01 4.8187492e-05]
6797,/data3/test_meta_learning/Gen/MidJourneyV6,kahombrerap0423_20_years_old_filipino_male_holding_a_super_smal_f2fa634a-49f0-4518-a482-bc19d46ab038.png,QF40,[0.00449606 0.99550396]
6798,/data3/test_meta_learning/Gen/MidJourneyV6,furufuru75_Stock_photo_of_Japanese_teenage_boy_lying_on_sofa_wi_e14b723e-cb2a-4bec-89b1-8813e06f6e8f.png,QF40,[9.9914765e-01 8.5228641e-04]
6799,/data3/test_meta_learning/Gen/MidJourneyV6,furufuru75_A_variety_of_pretzels_displayed_in_a_bakery_window_i_d6a3da79-1f9b-4109-a7ab-28a9721e7d60.png,QF40,[9.999995e-01 4.970077e-07]
6800,/data3/test_meta_learning/Gen/MidJourneyV6,rygiol_high_res_photo_side_view_of_a_child_sitting_in_the_dark__0df57529-4f87-41d1-a8e2-f3591635ffc3.png,QF40,[0.99816823 0.0018318 ]
6801,/data3/test_meta_learning/Gen/MidJourneyV6,elricofuego_A_Chinese_style_wooden_gazebo_on_a_lake_peninsula_w_bc85118a-b082-4f30-833f-7ec553f61047.png,QF40,[4.0291596e-04 9.9959713e-01]
6802,/data3/test_meta_learning/Gen/MidJourneyV6,boredofnames_a_steel_casserole_in_the_center_of_the_frame_sitti_9ab06ea6-4772-46f3-ba99-02bd1a16b032.png,QF40,[1.0000000e+00 5.5021157e-09]
6803,/data3/test_meta_learning/Gen/MidJourneyV6,and_i_tandp_new_car_in_the_city_modern_building_serious_busines_9cea3343-b823-46d2-93e1-e811a677be41.png,QF40,[9.999603e-01 3.969620e-05]
6804,/data3/test_meta_learning/Gen/MidJourneyV6,faisal.akeel_incandescent_plasma_Stunning_cinematic_still_of_a__8f408d6a-0adf-4d18-90e4-dfec412b56be.png,QF40,[9.9997854e-01 2.1466558e-05]
6805,/data3/test_meta_learning/Gen/MidJourneyV6,furufuru75_A_gourmet_panini_sandwich_with_prosciutto_brie_and_f_68e1fa05-b55c-4308-985d-95f6d1f7bb79.png,QF40,[0.15587121 0.84412885]
6806,/data3/test_meta_learning/Gen/MidJourneyV6,jamey_victoriagal_happy_adorable_dog_rolling_around_on_a_lush_g_3284ce39-7325-43a0-a022-ddc1320b7ba2.png,QF40,[1.0000000e+00 6.9001067e-09]
6807,/data3/test_meta_learning/Gen/MidJourneyV6,exclusiveai_an_animated_playground_for_grown_ups_12c5dad4-2aa6-487e-a5f4-f641ca8774bc.png,QF40,[9.9984086e-01 1.5910096e-04]
6808,/data3/test_meta_learning/Gen/MidJourneyV6,jamey_victoriagal_A_happy_and_calm_border_collie_dog_on_a_treat_a5b5c0ed-6a53-464a-ad34-096f3e08cbdb.png,QF40,[0.9883585  0.01164143]
6809,/data3/test_meta_learning/Gen/MidJourneyV6,elricofuego_A_Chinese_style_wooden_gazebo_on_a_lake_peninsula_w_0caae2d1-a63a-4cf8-8332-30ffe480ce84.png,QF65,[0.07865026 0.9213497 ]
6810,/data3/test_meta_learning/Gen/MidJourneyV6,vsimjak_installation_of_household_electricity_realistic_in_cons_30b2b4d9-8e60-4608-a31f-38426030d82b.png,QF65,[0.97756356 0.02243638]
6811,/data3/test_meta_learning/Gen/MidJourneyV6,furufuru75_A_Dalmatian_walking_along_a_sandy_beach_with_the_oce_5857dd91-7f6e-4e69-92d7-5e3bb37cd782.png,QF65,[0.39144692 0.6085531 ]
6812,/data3/test_meta_learning/Gen/MidJourneyV6,squeezetoyalien_2_happy_Indonesian_kids_in_a_modern_bright_livi_b31e49e6-5a8d-457a-9454-d2e75f3bbb1e.png,QF65,[9.999255e-01 7.448090e-05]
6813,/data3/test_meta_learning/Gen/MidJourneyV6,furufuru75_An_overhead_view_of_a_large_pretzel_shaped_like_a_he_97a6f993-eb89-43d4-9001-a7a173f72264.png,QF65,[0.983327   0.01667305]
6814,/data3/test_meta_learning/Gen/MidJourneyV6,drskincare2_Korean_male_and_female_skin_care_models_in_their_20_064f2986-c89a-4ecb-b659-5a2f2128b585.png,QF65,[1.000000e+00 3.416374e-09]
6815,/data3/test_meta_learning/Gen/MidJourneyV6,takaon0586_A_cheerful_warmly_lit_morning_beach_scene_capturing__0eaaff95-3579-4d5a-ab06-6d840948b7c8.png,QF65,[0.9967818  0.00321818]
6816,/data3/test_meta_learning/Gen/MidJourneyV6,takaon0586_Render_a_realistic_professional-quality_snapshot_of__8c1315ee-f5d5-4b88-9260-cc5f0ece64e7.png,QF65,[9.9932468e-01 6.7530526e-04]
6817,/data3/test_meta_learning/Gen/MidJourneyV6,mm_brand_wide_photo_of_an_arab_saudi_man_in_modern_apartment_ba_07e9f7aa-cba2-465f-8146-f515e9f614f5.png,QF65,[9.9950564e-01 4.9437932e-04]
6818,/data3/test_meta_learning/Gen/MidJourneyV6,drskincare2_Korean_female_skincare_model_in_her_20s_ac842ddf-b30f-4f5c-ac3b-41dc92af2239.png,QF65,[9.9999940e-01 5.6981224e-07]
6819,/data3/test_meta_learning/Gen/MidJourneyV6,gladkovdima_pagan_warrior_woman_viking_pict_aggressive_painted__e7ee3ccc-010e-49b2-8614-07d8ec7498ba.png,QF65,[0.37541687 0.6245831 ]
6820,/data3/test_meta_learning/Gen/MidJourneyV6,furufuru75_A_gourmet_panini_sandwich_with_prosciutto_brie_and_f_31eb2bd0-495a-4716-9318-164d5590d8e2.png,QF65,[0.9928219  0.00717813]
6821,/data3/test_meta_learning/Gen/MidJourneyV6,koclo.in_A_dynamic_sun-drenched_beach_scene_during_the_golden_m_ebf22610-212a-41c4-a259-fc4228db2344.png,QF65,[0.64757305 0.352427  ]
6822,/data3/test_meta_learning/Gen/MidJourneyV6,takaon0586_A_highly_realistic_stock_photo_quality_snapshot_of_a_33255c7e-f03b-4acf-b2cb-d99036e95d5a.png,QF65,[9.9970466e-01 2.9529561e-04]
6823,/data3/test_meta_learning/Gen/MidJourneyV6,horosho2420_Lilies_45b71b1f-3522-4a08-a73f-f576c9df260d.png,QF65,[9.99886155e-01 1.13874106e-04]
6824,/data3/test_meta_learning/Gen/MidJourneyV6,and_i_tandp_new_car_in_the_city_modern_building_serious_busines_d1184d99-78b2-4d8a-a08a-1a2ab64106dd.png,QF65,[9.9999893e-01 1.1030987e-06]
6825,/data3/test_meta_learning/Gen/MidJourneyV6,team_jodi09_delicious_tteokbokki_on_white_plate_bright__dayligh_57a2dffa-021a-4adf-b6b9-ad4f92c3af28.png,QF65,[0.98500025 0.0149997 ]
6826,/data3/test_meta_learning/Gen/MidJourneyV6,dfolio_low_wide_angle_shot_of_stadium_at_evening_87d7d57f-0cb6-413e-a006-deb891e020d4.png,QF65,[0.9974509  0.00254913]
6827,/data3/test_meta_learning/Gen/MidJourneyV6,furufuru75_A_fluffy_dog_wrapped_in_a_towel_freshly_groomed_and__aec757bc-6f87-474b-a155-045d7eda9074.png,QF65,[0.00309706 0.9969029 ]
6828,/data3/test_meta_learning/Gen/MidJourneyV6,pera_das_a_storybaord_of_a_cow_in_the_field_wide_shot_4d6f38ec-926d-4701-bdab-abe787f82873.png,QF65,[9.99999881e-01 1.09193124e-07]
6829,/data3/test_meta_learning/Gen/MidJourneyV6,othergeomag_cappadocia_landscape_with_baloons_in_the_sky_meets__fb51816a-2ba4-4759-b12e-3fdedfb51601.png,QF65,[9.9998927e-01 1.0737299e-05]
6830,/data3/test_meta_learning/Gen/MidJourneyV6,adventurous_kiwi_37621_A_desk_leaning_against_the_window_with_s_9049f11d-2bd5-4db0-864e-340d18c33caa.png,QF65,[9.9999917e-01 8.1532971e-07]
6831,/data3/test_meta_learning/Gen/MidJourneyV6,petermccormack._soccer_field_with_skulls_and_bones_laying_aroun_bcc81be0-2a82-457e-a342-b1ddb7e81704.png,QF65,[9.9980134e-01 1.9869128e-04]
6832,/data3/test_meta_learning/Gen/MidJourneyV6,gladkovdima_Norwegian_priestess_very_beautiful_face_and_figure__7d2bf9cf-8a0f-4a22-a20f-3b582fbf30bb.png,QF65,[0.9928669 0.0071331]
6833,/data3/test_meta_learning/Gen/MidJourneyV6,thefacialsgaragepunk_30339_An_old_grainy_black_and_white_photog_51afcd85-aedf-4b0f-a96c-121ef0e4e50f.png,QF65,[0.9554188  0.04458119]
6834,/data3/test_meta_learning/Gen/MidJourneyV6,kahombrerap0423_20_years_old_chubby_filipino_man_holdaper_holdi_3b0729f0-aa3b-4fe3-bd22-756e6341c3a0.png,QF65,[0.8373636  0.16263637]
6835,/data3/test_meta_learning/Gen/MidJourneyV6,boredofnames_a_uber_rich_kitchen_counter_made_of_marble_in_the__c9ea4722-35fb-4f57-92a5-47d8209415ff.png,QF65,[9.9999988e-01 6.1354925e-08]
6836,/data3/test_meta_learning/Gen/MidJourneyV6,petermccormack._soccer_field_with_skulls_and_bones_laying_aroun_d1c92dae-98dd-4e5d-82c2-12a18a0c6d89.png,QF65,[9.9998403e-01 1.5944921e-05]
6837,/data3/test_meta_learning/Gen/MidJourneyV6,stakoviac_a_photo_of_a_sofa_with_lavender_cushions_in_a_modern__f33e905a-3722-4ffb-a59d-b67db0237432.png,QF65,[9.9999344e-01 6.5551612e-06]
6838,/data3/test_meta_learning/Gen/MidJourneyV6,tweedledee0555_urban_educated_Indian_woman_working_outdoors_und_7cb1f5d0-8055-49f6-9b31-0de3391e392f.png,QF65,[0.97526824 0.0247317 ]
6839,/data3/test_meta_learning/Gen/MidJourneyV6,abbyccc__nstagram_woman_27_years_model_full_body_happy_at_the_s_6223df29-ad5f-4b48-858a-b558794a626b.png,QF65,[1.0000000e+00 5.7506515e-08]
6840,/data3/test_meta_learning/Gen/MidJourneyV6,jamey_victoriagal_happy_adorable_dog_rolling_around_on_a_lush_g_3bc5df31-121e-476a-81af-3b04320772b9.png,QF65,[9.999993e-01 7.621440e-07]
6841,/data3/test_meta_learning/Gen/MidJourneyV6,apexdesign5760_white_board_advertising_empty_white_area_with_wh_1a56183f-1963-4210-91b1-66548a0938cd.png,QF65,[1.0000000e+00 2.0118629e-10]
6842,/data3/test_meta_learning/Gen/MidJourneyV6,WhatsApp_Image_2024-06-13_at_12.00.35_PM.jpeg,QF65,[0.04716359 0.95283645]
6843,/data3/test_meta_learning/Gen/MidJourneyV6,horosho2420_In_1917_a_plain_looking_couple_are_hiding_underneat_80e00468-2c7f-46d0-bdc3-6d9011e220a8.png,QF65,[1.0000000e+00 2.8289032e-10]
6844,/data3/test_meta_learning/Gen/MidJourneyV6,takaon0586_Capture_a_peaceful_silhouetted_image_of_a_mother_and_f6aab50d-df00-4684-9e8c-1803ac1b444f.png,QF65,[9.9999988e-01 1.5739926e-07]
6845,/data3/test_meta_learning/Gen/MidJourneyV6,othergeomag_cappadocia_lanscape_meets_mediterranean_sea_0f711d41-43f8-4a0d-aeba-bd02f4295527.png,QF65,[9.9999964e-01 3.4687338e-07]
6846,/data3/test_meta_learning/Gen/MidJourneyV6,kahombrerap0423_20_years_old_filipino_male_holding_a_super_smal_f2fa634a-49f0-4518-a482-bc19d46ab038.png,QF65,[0.9215579  0.07844212]
6847,/data3/test_meta_learning/Gen/MidJourneyV6,furufuru75_Stock_photo_of_Japanese_teenage_boy_lying_on_sofa_wi_e14b723e-cb2a-4bec-89b1-8813e06f6e8f.png,QF65,[9.9999869e-01 1.2916936e-06]
6848,/data3/test_meta_learning/Gen/MidJourneyV6,furufuru75_A_variety_of_pretzels_displayed_in_a_bakery_window_i_d6a3da79-1f9b-4109-a7ab-28a9721e7d60.png,QF65,[9.9999809e-01 1.8517649e-06]
6849,/data3/test_meta_learning/Gen/MidJourneyV6,rygiol_high_res_photo_side_view_of_a_child_sitting_in_the_dark__0df57529-4f87-41d1-a8e2-f3591635ffc3.png,QF65,[0.99516356 0.0048364 ]
6850,/data3/test_meta_learning/Gen/MidJourneyV6,elricofuego_A_Chinese_style_wooden_gazebo_on_a_lake_peninsula_w_bc85118a-b082-4f30-833f-7ec553f61047.png,QF65,[3.6231716e-06 9.9999642e-01]
6851,/data3/test_meta_learning/Gen/MidJourneyV6,boredofnames_a_steel_casserole_in_the_center_of_the_frame_sitti_9ab06ea6-4772-46f3-ba99-02bd1a16b032.png,QF65,[1.0000000e+00 2.0752917e-09]
6852,/data3/test_meta_learning/Gen/MidJourneyV6,and_i_tandp_new_car_in_the_city_modern_building_serious_busines_9cea3343-b823-46d2-93e1-e811a677be41.png,QF65,[9.9999988e-01 1.4606836e-07]
6853,/data3/test_meta_learning/Gen/MidJourneyV6,faisal.akeel_incandescent_plasma_Stunning_cinematic_still_of_a__8f408d6a-0adf-4d18-90e4-dfec412b56be.png,QF65,[9.9989581e-01 1.0414578e-04]
6854,/data3/test_meta_learning/Gen/MidJourneyV6,furufuru75_A_gourmet_panini_sandwich_with_prosciutto_brie_and_f_68e1fa05-b55c-4308-985d-95f6d1f7bb79.png,QF65,[0.82969403 0.17030598]
6855,/data3/test_meta_learning/Gen/MidJourneyV6,jamey_victoriagal_happy_adorable_dog_rolling_around_on_a_lush_g_3284ce39-7325-43a0-a022-ddc1320b7ba2.png,QF65,[1.0000000e+00 4.6992934e-09]
6856,/data3/test_meta_learning/Gen/MidJourneyV6,exclusiveai_an_animated_playground_for_grown_ups_12c5dad4-2aa6-487e-a5f4-f641ca8774bc.png,QF65,[9.9947757e-01 5.2251166e-04]
6857,/data3/test_meta_learning/Gen/MidJourneyV6,jamey_victoriagal_A_happy_and_calm_border_collie_dog_on_a_treat_a5b5c0ed-6a53-464a-ad34-096f3e08cbdb.png,QF65,[9.9973220e-01 2.6773463e-04]
6858,/data3/test_meta_learning/Gen/MidJourneyV6,elricofuego_A_Chinese_style_wooden_gazebo_on_a_lake_peninsula_w_0caae2d1-a63a-4cf8-8332-30ffe480ce84.png,QF90,[0.11949568 0.88050437]
6859,/data3/test_meta_learning/Gen/MidJourneyV6,vsimjak_installation_of_household_electricity_realistic_in_cons_30b2b4d9-8e60-4608-a31f-38426030d82b.png,QF90,[0.89250255 0.10749749]
6860,/data3/test_meta_learning/Gen/MidJourneyV6,furufuru75_A_Dalmatian_walking_along_a_sandy_beach_with_the_oce_5857dd91-7f6e-4e69-92d7-5e3bb37cd782.png,QF90,[0.6745824  0.32541758]
6861,/data3/test_meta_learning/Gen/MidJourneyV6,squeezetoyalien_2_happy_Indonesian_kids_in_a_modern_bright_livi_b31e49e6-5a8d-457a-9454-d2e75f3bbb1e.png,QF90,[0.96310943 0.03689058]
6862,/data3/test_meta_learning/Gen/MidJourneyV6,furufuru75_An_overhead_view_of_a_large_pretzel_shaped_like_a_he_97a6f993-eb89-43d4-9001-a7a173f72264.png,QF90,[0.9942714  0.00572861]
6863,/data3/test_meta_learning/Gen/MidJourneyV6,drskincare2_Korean_male_and_female_skin_care_models_in_their_20_064f2986-c89a-4ecb-b659-5a2f2128b585.png,QF90,[9.9999940e-01 6.0785686e-07]
6864,/data3/test_meta_learning/Gen/MidJourneyV6,takaon0586_A_cheerful_warmly_lit_morning_beach_scene_capturing__0eaaff95-3579-4d5a-ab06-6d840948b7c8.png,QF90,[0.8636942  0.13630585]
6865,/data3/test_meta_learning/Gen/MidJourneyV6,takaon0586_Render_a_realistic_professional-quality_snapshot_of__8c1315ee-f5d5-4b88-9260-cc5f0ece64e7.png,QF90,[1.000000e+00 4.407109e-08]
6866,/data3/test_meta_learning/Gen/MidJourneyV6,mm_brand_wide_photo_of_an_arab_saudi_man_in_modern_apartment_ba_07e9f7aa-cba2-465f-8146-f515e9f614f5.png,QF90,[9.9927896e-01 7.2103762e-04]
6867,/data3/test_meta_learning/Gen/MidJourneyV6,drskincare2_Korean_female_skincare_model_in_her_20s_ac842ddf-b30f-4f5c-ac3b-41dc92af2239.png,QF90,[9.9998200e-01 1.7966891e-05]
6868,/data3/test_meta_learning/Gen/MidJourneyV6,gladkovdima_pagan_warrior_woman_viking_pict_aggressive_painted__e7ee3ccc-010e-49b2-8614-07d8ec7498ba.png,QF90,[0.746925 0.253075]
6869,/data3/test_meta_learning/Gen/MidJourneyV6,furufuru75_A_gourmet_panini_sandwich_with_prosciutto_brie_and_f_31eb2bd0-495a-4716-9318-164d5590d8e2.png,QF90,[0.99887055 0.00112948]
6870,/data3/test_meta_learning/Gen/MidJourneyV6,koclo.in_A_dynamic_sun-drenched_beach_scene_during_the_golden_m_ebf22610-212a-41c4-a259-fc4228db2344.png,QF90,[0.97756493 0.02243508]
6871,/data3/test_meta_learning/Gen/MidJourneyV6,takaon0586_A_highly_realistic_stock_photo_quality_snapshot_of_a_33255c7e-f03b-4acf-b2cb-d99036e95d5a.png,QF90,[0.836451   0.16354899]
6872,/data3/test_meta_learning/Gen/MidJourneyV6,horosho2420_Lilies_45b71b1f-3522-4a08-a73f-f576c9df260d.png,QF90,[0.96547794 0.03452203]
6873,/data3/test_meta_learning/Gen/MidJourneyV6,and_i_tandp_new_car_in_the_city_modern_building_serious_busines_d1184d99-78b2-4d8a-a08a-1a2ab64106dd.png,QF90,[9.9984992e-01 1.5008837e-04]
6874,/data3/test_meta_learning/Gen/MidJourneyV6,team_jodi09_delicious_tteokbokki_on_white_plate_bright__dayligh_57a2dffa-021a-4adf-b6b9-ad4f92c3af28.png,QF90,[0.988618   0.01138197]
6875,/data3/test_meta_learning/Gen/MidJourneyV6,dfolio_low_wide_angle_shot_of_stadium_at_evening_87d7d57f-0cb6-413e-a006-deb891e020d4.png,QF90,[9.9982917e-01 1.7080079e-04]
6876,/data3/test_meta_learning/Gen/MidJourneyV6,furufuru75_A_fluffy_dog_wrapped_in_a_towel_freshly_groomed_and__aec757bc-6f87-474b-a155-045d7eda9074.png,QF90,[0.02689137 0.97310865]
6877,/data3/test_meta_learning/Gen/MidJourneyV6,pera_das_a_storybaord_of_a_cow_in_the_field_wide_shot_4d6f38ec-926d-4701-bdab-abe787f82873.png,QF90,[9.999980e-01 1.999083e-06]
6878,/data3/test_meta_learning/Gen/MidJourneyV6,othergeomag_cappadocia_landscape_with_baloons_in_the_sky_meets__fb51816a-2ba4-4759-b12e-3fdedfb51601.png,QF90,[0.98506194 0.01493812]
6879,/data3/test_meta_learning/Gen/MidJourneyV6,adventurous_kiwi_37621_A_desk_leaning_against_the_window_with_s_9049f11d-2bd5-4db0-864e-340d18c33caa.png,QF90,[0.99416625 0.00583375]
6880,/data3/test_meta_learning/Gen/MidJourneyV6,petermccormack._soccer_field_with_skulls_and_bones_laying_aroun_bcc81be0-2a82-457e-a342-b1ddb7e81704.png,QF90,[9.9981242e-01 1.8757478e-04]
6881,/data3/test_meta_learning/Gen/MidJourneyV6,gladkovdima_Norwegian_priestess_very_beautiful_face_and_figure__7d2bf9cf-8a0f-4a22-a20f-3b582fbf30bb.png,QF90,[0.7726118  0.22738817]
6882,/data3/test_meta_learning/Gen/MidJourneyV6,thefacialsgaragepunk_30339_An_old_grainy_black_and_white_photog_51afcd85-aedf-4b0f-a96c-121ef0e4e50f.png,QF90,[0.99163944 0.00836056]
6883,/data3/test_meta_learning/Gen/MidJourneyV6,kahombrerap0423_20_years_old_chubby_filipino_man_holdaper_holdi_3b0729f0-aa3b-4fe3-bd22-756e6341c3a0.png,QF90,[0.8896469  0.11035307]
6884,/data3/test_meta_learning/Gen/MidJourneyV6,boredofnames_a_uber_rich_kitchen_counter_made_of_marble_in_the__c9ea4722-35fb-4f57-92a5-47d8209415ff.png,QF90,[9.999434e-01 5.662696e-05]
6885,/data3/test_meta_learning/Gen/MidJourneyV6,petermccormack._soccer_field_with_skulls_and_bones_laying_aroun_d1c92dae-98dd-4e5d-82c2-12a18a0c6d89.png,QF90,[9.9977702e-01 2.2296395e-04]
6886,/data3/test_meta_learning/Gen/MidJourneyV6,stakoviac_a_photo_of_a_sofa_with_lavender_cushions_in_a_modern__f33e905a-3722-4ffb-a59d-b67db0237432.png,QF90,[0.99058455 0.00941543]
6887,/data3/test_meta_learning/Gen/MidJourneyV6,tweedledee0555_urban_educated_Indian_woman_working_outdoors_und_7cb1f5d0-8055-49f6-9b31-0de3391e392f.png,QF90,[0.13913563 0.8608644 ]
6888,/data3/test_meta_learning/Gen/MidJourneyV6,abbyccc__nstagram_woman_27_years_model_full_body_happy_at_the_s_6223df29-ad5f-4b48-858a-b558794a626b.png,QF90,[0.99891853 0.00108153]
